ClassName	X	Y
men1	3638	5877
men2	2606	2827
men3	4858	2299
men3	5188	2301
yangyingfeng	5040	1101
guaiwu1	4872	6109
guaiwu1	4880	5570
guaiwu1	4538	6057
guaiwu1	4531	5577
guaiwu2	4578	6353
guaiwu2	4253	6053
guaiwu2	4246	5549
guaiwu2	4562	5351
guaiwu3	2179	3890
guaiwu3	2463	3877
guaiwu3	2747	3874
guaiwu3	3066	3887
guaiwu3	2319	3757
guaiwu3	2924	3729
guaiwu4	2313	3635
guaiwu4	2928	3617
guaiwu5	4766	1577
guaiwu5	4750	1213
guaiwu5	5085	1577
guaiwu5	5060	1220
guaiwu5	4924	1743
guaiwu5	4901	1059
guaiwu6	5232	1591
guaiwu6	5220	1206
zixuan	4993	2770
path1	5033	1854
path2	5022	1997
