ClassName	X	Y
men1	3132	4978
men1	3413	4976
men2	4645	7557
guaiwu1	2652	3240
guaiwu1	3552	3232
guaiwu1	4440	3228
guaiwu1	4451	4219
guaiwu1	3548	4196
guaiwu1	2641	4215
guaiwu1	3128	4196
guaiwu1	3098	3209
guaiwu1	4055	4177
guaiwu1	4028	3213
guaiwu2	3208	3766
guaiwu2	3994	3754
guaiwu3	2193	7726
guaiwu3	2586	7737
guaiwu3	2146	7151
guaiwu3	2546	7166
guaiwu3	3584	7741
guaiwu3	3977	7737
guaiwu3	3962	7191
guaiwu3	3544	7173
guaiwu3	2969	8629
guaiwu3	3515	8600
guaiwu3	2943	8276
guaiwu3	3467	8254
guaiwu4	2364	7464
guaiwu4	3212	8480
guaiwu4	3809	7541
guaiwu5_1	7020	8280
guaiwu5_1	7380	8280
guaiwu5_1	7740	8280
guaiwu5_1	8100	8280
guaiwu5_1	8460	8280
guaiwu5_1	8820	8280
guaiwu5_1	9180	8280
guaiwu5_1	9540	8280
guaiwu5_2	7020	6780
guaiwu5_2	7380	6780
guaiwu5_2	7740	6780
guaiwu5_2	8100	6780
guaiwu5_2	8460	6780
guaiwu5_2	8820	6780
guaiwu5_2	9180	6780
guaiwu5_2	9540	6780
guaiwu6	10435	8167
guaiwu6	10424	6929
guaiwu6	8360	8042
guaiwu6	8360	6989
dugujian	9676	7783
zhanglinxin	9649	7262
men3	6577	7750
men3	6579	7357
fangmian	10104	7778
jianghurenshi	9861	7980
jianghurenshi	9876	7107
jianghurenshi	10217	7971
jianghurenshi	10199	7092
boss	10441	7529
boss1	9113	7546
path1	3121	7328
path2	8088	7540
linduier	9799	7524
path3	9166	7607
