Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
weituoren	委托人		952	50	1	50	6484	7056	30	-1	0	0		0	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2210	11216	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2026	10619	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2700	11274	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	1963	11259	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	1702	11309	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	1845	10860	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	1978	11595	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2436	11328	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2271	11566	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2645	11515	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2855	11283	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2409	11085	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2666	11012	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2937	11042	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2056	10999	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2280	10849	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2555	10746	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2314	10600	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2512	10342	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	2185	10312	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	1794	10385	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	1622	10608	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	1592	10974	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4103	8889	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	3739	8040	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	3547	8471	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4263	8590	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4553	8522	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4299	8253	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4667	8175	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	3615	7683	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	3475	8113	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	3786	8766	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	3998	8217	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	3952	8512	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4523	7933	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4805	7734	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4953	8007	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4431	8863	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7266	10073	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7361	8921	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	6942	9458	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7221	9614	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7864	9268	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7630	9184	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7300	9272	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7084	9151	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	6983	9844	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7353	9853	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7569	10243	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7704	8868	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	8024	8983	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7803	9962	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7592	9859	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	7518	9540	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	9961	12153	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10397	12425	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10686	12353	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10918	12167	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10238	12192	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10485	12158	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10698	12097	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10272	11945	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10547	11895	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10956	11867	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10721	11738	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10940	11502	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10597	11496	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10002	11867	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	9750	11738	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	9761	12164	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10058	11638	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10070	12363	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10878	8466	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	11098	7411	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	11564	7754	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	11446	8241	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	11682	8118	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	11216	8359	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	11579	8425	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10744	8686	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10545	8307	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10601	7928	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10396	8594	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10268	8261	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10299	7918	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10365	7636	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10534	7457	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	11346	8659	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	11380	7520	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	11074	8693	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4181	8046	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	3976	7890	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4304	7827	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4267	7548	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	3935	7588	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	4579	7585	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10376	11747	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10385	11535	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	10197	11432	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_PK_1	恶人谷屠夫		1222	50		40	9957	11385	0	-1	0	0		-1	0	0	0	0	0	0	0
