出生点	2574	4970
新郎	6064	5056
新娘	6066	4849
宴席桌子	3334	5666
宴席桌子	3886	5671
宴席桌子	3335	4241
宴席桌子	3891	4221
宴席椅子-左	3139	5687
宴席椅子-左	3725	5674
宴席椅子-左	3167	4235
宴席椅子-左	3703	4202
宴席椅子-右	3492	5683
宴席椅子-右	4075	5669
宴席椅子-右	3497	4225
宴席椅子-右	4072	4207
宴席椅子-上	3329	5842
宴席椅子-上	3893	5854
宴席椅子-上	3330	4402
宴席椅子-上	3892	4358
宴席椅子-下	3331	5520
宴席椅子-下	3881	5526
宴席椅子-下	3330	4066
宴席椅子-下	3876	4012
花童-左边	2700	5279
花童-左边	3272	5281
花童-左边	3859	5278
花童-左边	4522	5282
花童-右边	2691	4631
花童-右边	3257	4639
花童-右边	3878	4639
花童-右边	4523	4643
观众席椅子	4942	5838
观众席椅子	5294	5837
观众席椅子	4941	5654
观众席椅子	5294	5655
观众席椅子	4944	5479
观众席椅子	5291	5480
观众席椅子	4945	4452
观众席椅子	5295	4451
观众席椅子	4948	4269
观众席椅子	5295	4269
观众席椅子	4942	4084
观众席椅子	5294	4087
月老	6276	4946
主台花童	6324	5368
主台花童	6325	4575
婚礼商人	5571	4789
五彩烟花	5772	5534
五彩烟花	6269	5517
五彩烟花	6000	5272
五彩烟花	6006	4621
五彩烟花	6295	5024
五彩烟花	5718	4935
五彩烟花	5794	4364
五彩烟花	6283	4390
五彩烟花	5422	5098
五彩烟花	5430	4804
五彩烟花	4970	5096
五彩烟花	4954	4798
五彩烟花	4587	4642
五彩烟花	2826	5267
五彩烟花	2774	4644
五彩烟花	3419	4639
五彩烟花	3423	5249
五彩烟花	4031	5247
五彩烟花	3999	4631
五彩烟花	4580	5240
喜烟花	6188	5302
喜烟花	6195	4623
喜烟花	4607	5269
喜烟花	4593	4641
喜烟花	2818	5261
喜烟花	2768	4626
喜烟花	3701	4639
喜烟花	3701	5250
百年好合烟花	6206	4980
开心爆竹/同心果	6041	4956
宾客观礼坐标	4410	5440
宾客观礼坐标	4552	5443
宾客观礼坐标	4687	5443
宾客观礼坐标	4811	5441
宾客观礼坐标	4465	5533
宾客观礼坐标	4643	5531
宾客观礼坐标	4764	5525
宾客观礼坐标	4420	5611
宾客观礼坐标	4541	5616
宾客观礼坐标	4701	5617
宾客观礼坐标	4814	5618
宾客观礼坐标	4455	5696
宾客观礼坐标	4608	5698
宾客观礼坐标	4758	5688
宾客观礼坐标	4449	4523
宾客观礼坐标	4594	4519
宾客观礼坐标	4714	4513
宾客观礼坐标	4797	4521
宾客观礼坐标	4495	4410
宾客观礼坐标	4631	4417
宾客观礼坐标	4763	4412
宾客观礼坐标	4427	4347
宾客观礼坐标	4570	4353
宾客观礼坐标	4692	4344
宾客观礼坐标	4797	4343
宾客观礼坐标	4483	4274
宾客观礼坐标	4627	4260
宾客观礼坐标	4750	4274
喜糖坐标	6122	5382
喜糖坐标	6144	4485
喜糖坐标	5351	4932
喜糖坐标	4213	5022
喜糖坐标	3812	4845
喜糖坐标	3531	5071
喜糖坐标	3089	4870
喜糖坐标	4133	4835
喜糖坐标	3278	5099
喜糖坐标	4322	5633
喜糖坐标	4645	5855
喜糖坐标	4648	5464
喜糖坐标	4332	4363
喜糖坐标	4834	4420
喜糖坐标	4489	4039
喜糖坐标	4630	4947
喜糖坐标	4347	5882
喜糖坐标	4613	4313
喜糖坐标	3934	5069
喜糖坐标	5574	4943
喜糖坐标	5936	4400
喜糖坐标	5904	4524
喜糖坐标	5886	5460
喜糖坐标	5965	5258
喜糖坐标	6203	5251
喜糖坐标	4458	4788
宾客同步点	4613	4968
篝火	5110	4936
证婚人	6286	5308
证婚人	6286	5109
证婚人	6286	4935
证婚人	6290	4743
进入花圈	6021	4961
离开花圈_左	5648	4952
证婚人1	5822	5173
证婚人1	5819	4698
证婚人3	5819	5345
证婚人4	5824	4531
离开花圈_上	6038	5247
离开花圈_右	6282	4971
离开花圈_下	6043	4668
