ClassName	X	Y
yangyingfeng	4044	3597
Stage_1_1	3423	1363
Stage_1_1	3404	1088
Stage_1_1	3157	1439
Stage_1_1	3166	1005
Stage_1_2	2961	974
Stage_1_2	3274	737
Stage_1_2	2955	1527
Stage_1_2	3249	1726
Stage_1_3	2318	1261
Stage_1_3	1967	1191
Stage_1_3	1980	867
Stage_1_3	2144	1020
Stage_1_3	2355	830
Stage_2_1	1603	1889
Stage_2_2	1736	1338
Stage_2_3	1138	1866
Stage_2_4	1249	1204
Stage_3_1	1302	3363
Stage_3_1	1716	3380
Stage_3_2	1282	3687
Stage_3_2	1720	3700
Stage_3_3	1529	3503
Stage_3_4	1132	3149
Stage_3_4	1295	2892
Stage_3_4	1990	3192
Stage_3_4	1944	2888
Stage_3_5	1158	2962
Stage_3_5	1569	2771
Stage_3_5	1967	2975
Stage_4_BOSS	4320	3430
wall_1_1	1545	1276
wall_1_1	1406	1207
wall_1_2	1260	2226
wall_1_2	1595	2226
wall_1_3	1904	4298
wall_1_4	3347	4116
nalanzhen	4831	2978
