Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
ToUpperStory1	返回二层		74	150	1	99	3400	5250		-1	0	0		0	0	0	0	0	0	0	0
ToUpperStory2	返回二层		74	150	1	99	6200	8700		-1	0	0		0	0	0	0	0	0	0	0
ToBossRoom1	护主殿入口						1100	4400		-1	0	0		0	0	0	0	0	0	0	0
ToBossRoom2	护主殿入口						3000	1100		-1	0	0		0	0	0	0	0	0	0	0
ToBossRoom3	护主殿入口						7500	1750		-1	0	0		0	0	0	0	0	0	0	0
ToEmperorRoom1	永生台入口						8600	6640		-1	0	0		0	0	0	0	0	0	0	0
ToEmperorRoom2	永生台入口						9000	2300		-1	0	0		0	0	0	0	0	0	0	0
ToEmperorRoom3	永生台入口						2150	8450		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3832	8216		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3579	8081		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	4002	8069		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3726	7858		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3937	7840		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1348	7905		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1178	7723		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1577	7776		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1284	7517		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1530	7506		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1471	5580		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1272	5380		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1689	5439		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1366	5122		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1630	5140		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3855	4247		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3691	4042		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	4143	4071		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3773	3795		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3984	3830		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1513	3331		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1336	3120		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1466	2891		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1724	3161		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1718	2897		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1331	1394		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1149	1235		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1536	1229		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1242	1012		-1	0	0		0	0	0	0	0	0	0	0
