Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
task_caiji	浆果		1275	200	1	99	5334	3695	0	-1	0	0		0	0	0	0	0	0	0	0
task_caiji	浆果		1275	200	1	99	5646	4040	0	-1	0	0		0	0	0	0	0	0	0	0
task_caiji	浆果		1275	200	1	99	6769	3427	0	-1	0	0		0	0	0	0	0	0	0	0
task_muchai	木柴		1274	200	1	99	6500	6650	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5537	3494	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5391	3312	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5208	3165	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5393	2814	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5828	2658	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5501	3015	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6181	2781	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5891	3090	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5936	3315	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5948	3494	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5699	3201	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5672	2844	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5714	3620	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6373	3417	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6259	3126	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6412	2763	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6529	2988	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6481	3662	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6160	3728	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5930	3797	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6385	3956	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	5699	3803	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6514	3237	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6154	3321	0	-1	0	0		0	0	0	0	0	0	0	0
enemy1	黑熊		1251	200	1	20	6056	2940	0	-1	0	0		0	0	0	0	0	0	0	0
