野怪1	5069	16719
野怪1	4650	16077
野怪1	4621	15832
野怪1	4330	16054
野怪1	4308	16376
野怪1	4479	16664
野怪1	4621	16408
野怪1	5138	16473
野怪1	4895	16297
野怪1	4855	16570
野怪1	4770	16781
野怪1	5075	16099
野怪1	5280	16073
野怪1	5011	15814
野怪1	5320	16434
野怪1	7077	16211
野怪1	7129	15885
野怪1	6303	15455
野怪1	6300	16044
野怪1	6543	15570
野怪1	6863	15530
野怪1	6719	15775
野怪1	6944	16009
野怪1	6399	16263
野怪1	6289	15767
野怪1	6935	15305
野怪1	6566	15288
野怪1	6756	16306
野怪1	7085	15547
野怪1	6536	16008
野怪1	8872	16199
野怪1	8176	16215
野怪1	8839	15346
野怪1	8915	15962
野怪1	8474	15276
野怪1	8176	15406
野怪1	8097	15701
野怪1	8107	15968
野怪1	8325	15628
野怪1	8547	15792
野怪1	8362	16038
野怪1	8699	16026
野怪1	8708	15607
野怪1	8927	15628
野怪1	8501	16269
野怪1	5149	13753
野怪1	7569	13918
野怪1	7207	13166
野怪1	7199	13505
野怪1	8048	13282
野怪1	8009	13607
野怪1	7895	13845
野怪1	7232	13770
野怪1	7446	13601
野怪1	7794	13647
野怪1	7973	12980
野怪1	7293	12921
野怪1	7648	12856
野怪1	7472	13165
野怪1	7807	13214
野怪1	7628	13422
野怪1	10724	14755
野怪1	9907	15161
野怪1	10630	14442
野怪1	10279	14402
野怪1	9910	14522
野怪1	9879	14842
野怪1	9958	15383
野怪1	10169	15218
野怪1	10502	14720
野怪1	10123	14741
野怪1	10328	14949
野怪1	10530	15181
野怪1	10323	15426
野怪1	10685	15367
野怪1	10727	15046
野怪1	12115	15363
野怪1	11702	15055
野怪1	11778	15312
野怪1	12473	15318
野怪1	12500	15037
野怪1	12476	14724
野怪1	12068	14411
野怪1	11701	14808
野怪1	12417	14453
野怪1	11776	14482
野怪1	12282	14658
野怪1	12118	14855
野怪1	11969	15121
野怪1	12309	15097
野怪1	11910	14694
野怪1	13708	15927
野怪1	13906	15697
野怪1	14076	15902
野怪1	15745	16594
野怪1	15243	16136
野怪1	15492	16557
野怪1	15878	15877
野怪1	15704	16061
野怪1	15490	16294
野怪1	15851	16313
野怪1	15300	16444
野怪1	16017	16430
野怪1	16055	16083
野怪1	16055	15759
野怪1	15274	15834
野怪1	15809	15553
野怪1	15458	15607
野怪1	15525	15837
野怪1	14236	16230
野怪1	13864	16266
野怪1	13541	16181
野怪1	14285	15884
野怪1	14089	15512
野怪1	13874	15264
野怪1	13475	15887
野怪1	13472	15587
野怪1	13701	15525
野怪1	13547	15310
野怪1	14229	15306
野怪1	14293	15603
野怪1	12328	12588
野怪1	12123	13399
野怪1	12471	13281
野怪1	12523	12966
野怪1	12283	13092
野怪1	11846	13040
野怪1	11972	12537
野怪1	11657	12940
野怪1	11694	12570
野怪1	11820	12304
野怪1	12164	12296
野怪1	12094	12862
野怪1	12490	12326
野怪1	12530	12677
野怪1	11742	13299
野怪1	13817	13389
野怪1	14753	13811
野怪1	13872	13680
野怪1	14128	13836
野怪1	14402	13468
野怪1	14510	13669
野怪1	14243	13011
野怪1	14118	13565
野怪1	14482	13895
野怪1	14503	12799
野怪1	13851	13063
野怪1	14115	12816
野怪1	14042	13264
野怪1	14350	13243
野怪1	14661	13072
野怪1	14797	12914
野怪1	14956	13186
野怪1	14783	13407
野怪1	14588	13300
野怪1	14915	13558
野怪1	5927	13447
野怪1	5846	13743
野怪1	5683	13982
野怪1	5533	13034
野怪1	5795	13169
野怪1	5171	13005
野怪1	4910	13149
野怪1	4789	13453
野怪1	4867	13758
野怪1	5059	13967
野怪1	5421	14016
野怪1	5416	13824
野怪1	5605	13737
野怪1	5703	13465
野怪1	5444	13499
野怪1	5019	13456
野怪1	5223	13275
野怪1	5240	13534
野怪1	5507	13241
野怪2	16220	12449
野怪2	16591	12504
野怪2	16939	12495
野怪2	16149	12124
野怪2	16833	11714
野怪2	16459	11704
野怪2	16897	12285
野怪2	16933	11940
野怪2	16656	12130
野怪2	16468	11930
野怪2	16439	12298
野怪2	17196	12030
野怪2	17160	12369
野怪2	17111	11728
野怪2	16205	11796
野怪2	13909	11356
野怪2	13593	11167
野怪2	13688	11549
野怪2	13688	10830
野怪2	14382	11419
野怪2	14036	11606
野怪2	14372	11625
野怪2	14607	11524
野怪2	13935	11031
野怪2	14402	11084
野怪2	14148	11218
野怪2	13988	10781
野怪2	14342	10781
野怪2	14619	10841
野怪2	14667	11196
野怪2	12200	10721
野怪2	11798	10710
野怪2	12467	10651
野怪2	12096	9929
野怪2	12276	10499
野怪2	12239	10176
野怪2	11773	10491
野怪2	12020	10362
野怪2	12394	9985
野怪2	12509	10328
野怪2	11528	10007
野怪2	11818	9937
野怪2	11815	10184
野怪2	11526	10610
野怪2	11482	10308
野怪2	4944	10093
野怪2	5347	10109
野怪2	4854	9820
野怪2	5098	10288
野怪2	5392	10324
野怪2	5639	10259
野怪2	5358	9551
野怪2	5559	9333
野怪2	5186	9339
野怪2	4908	9520
野怪2	8039	8537
野怪2	7994	8208
野怪2	7178	8556
野怪2	7206	8853
野怪2	7841	8907
野怪2	8051	8881
野怪2	7602	8135
野怪2	7261	8240
野怪2	7446	8422
野怪2	7835	8422
野怪2	7666	8636
野怪2	7477	8907
野怪2	7624	9172
野怪2	7985	9111
野怪2	7232	9105
野怪2	5236	7673
野怪2	4837	7244
野怪2	5779	7087
野怪2	5668	6765
野怪2	5379	6666
野怪2	5051	6680
野怪2	5494	7369
野怪2	5750	7398
野怪2	4832	6922
野怪2	5119	7367
野怪2	5296	7167
野怪2	5098	6951
野怪2	5482	6951
野怪2	4951	7530
野怪2	5575	7600
野怪2	3998	5048
野怪2	3854	4831
野怪2	4541	5243
野怪2	4210	5254
野怪2	4240	4995
野怪2	7440	5845
野怪2	7997	6420
野怪2	7590	5558
野怪2	7442	6239
野怪2	7644	6052
野怪2	7843	6216
野怪2	7650	6488
野怪2	7293	6443
野怪2	7248	5618
野怪2	7946	5579
野怪2	7797	5813
野怪2	8057	6125
野怪2	7189	6192
野怪2	7174	5907
野怪2	8059	5831
野怪2	4775	5095
野怪2	4565	4606
野怪2	4597	4945
野怪2	3893	4549
野怪2	4194	4348
野怪2	4510	4348
野怪2	4778	4494
野怪2	4872	4796
野怪2	4120	4670
野怪2	4389	4805
野怪2	9829	6823
野怪2	8990	6590
野怪2	8990	6899
野怪2	9043	7183
野怪2	9811	7162
野怪2	9446	7264
野怪2	9817	6543
野怪2	9782	6274
野怪2	9402	6198
野怪2	9017	6301
野怪2	9592	6493
野怪2	9639	6978
野怪2	9242	6993
野怪2	9233	6534
野怪2	9429	6763
野怪2	11239	7015
野怪2	11585	6912
野怪2	10802	6709
野怪2	11049	6788
野怪2	11414	6746
野怪2	11194	6078
野怪2	11516	6134
野怪2	11618	6650
野怪2	11621	6394
野怪2	10832	6127
野怪2	10776	6410
野怪2	10888	6966
野怪2	11001	6391
野怪2	11421	6383
野怪2	11225	6573
野怪2	13377	7326
野怪2	13417	7083
野怪2	13315	6517
野怪2	13019	6469
野怪2	12715	6509
野怪2	12563	7120
野怪2	12571	6792
野怪2	12801	6760
野怪2	12793	7150
野怪2	13041	7427
野怪2	12686	7360
野怪2	13417	6789
野怪2	13210	6768
野怪2	13200	7172
野怪2	13046	6972
野怪2	15240	6706
野怪2	15240	6998
野怪2	15064	6455
野怪2	14752	6416
野怪2	14438	6496
野怪2	14634	6731
野怪2	15042	6728
野怪2	14827	6918
野怪2	14625	7155
野怪2	14998	7153
野怪2	15189	7290
野怪2	14835	7388
野怪2	14465	7324
野怪2	14378	6746
野怪2	14378	7032
野怪2	5860	9486
野怪2	5882	10087
野怪2	5907	9780
野怪2	5665	9564
野怪2	5727	9846
野怪2	5662	10066
野怪2	5269	9858
野怪2	5104	9688
野怪2	5123	10013
野怪2	5513	9877
惩恶任务	3357	16344
惩恶任务	6785	12947
惩恶任务	9530	15614
惩恶任务	11240	15207
惩恶任务	13115	14963
惩恶任务	16299	17215
惩恶任务	15076	14265
惩恶任务	14835	15727
惩恶任务	13697	10180
惩恶任务	10673	9798
惩恶任务	9881	13931
惩恶任务	8570	13865
惩恶任务	7502	14992
惩恶任务	6212	14206
惩恶任务	5794	10663
